frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
324,12.96,0.98,1,-0.008,-0.092,-0.343,0.016,0.014,0.052000000000000005,0.002,0.0,0.006,0.038,0.388,0.0,0.118,0.0,0.0,0.008,0.11000000000000001,0.044,0.006,0.006,0.012,0.01
325,13.0,0.98,1,0.002,-0.093,-0.341,0.018,0.015,0.054000000000000006,0.0,0.0,0.002,0.038,0.38,0.0,0.124,0.0,0.0,0.018,0.11000000000000001,0.05600000000000001,0.006,0.0,0.004,0.008
326,13.04,0.98,1,0.004,-0.085,-0.327,0.017,0.015,0.052000000000000005,0.0,0.0,0.016,0.041999999999999996,0.366,0.0,0.122,0.0,0.0,0.028000000000000004,0.10800000000000001,0.052000000000000005,0.006,0.016,0.01,0.004
327,13.08,0.98,1,-0.002,-0.079,-0.326,0.024,0.016,0.048,0.0,0.0,0.016,0.05,0.388,0.0,0.134,0.0,0.0,0.03,0.124,0.046,0.0,0.016,0.01,0.0
328,13.12,0.98,1,0.004,-0.078,-0.326,0.018,0.013,0.048,0.0,0.0,0.022,0.05,0.398,0.0,0.132,0.0,0.0,0.022,0.144,0.048,0.0,0.016,0.006,0.0
329,13.16,0.98,1,-0.002,-0.078,-0.327,0.02,0.014,0.05,0.0,0.0,0.012,0.052000000000000005,0.414,0.0,0.136,0.0,0.0,0.012,0.15,0.05,0.0,0.002,0.0,0.0
330,13.2,0.98,1,-0.001,-0.075,-0.32,0.024,0.017,0.048,0.0,0.0,0.012,0.05,0.396,0.0,0.13999999999999999,0.0,0.0,0.01,0.144,0.048,0.0,0.002,0.008,0.0
331,13.24,0.98,1,0.008,-0.065,-0.316,0.021,0.019,0.04,0.0,0.0,0.004,0.054000000000000006,0.384,0.0,0.144,0.0,0.0,0.008,0.15,0.022,0.006,0.002,0.012,0.0
332,13.28,0.98,1,0.001,-0.075,-0.329,0.02,0.017,0.044,0.0,0.0,0.0,0.054000000000000006,0.40599999999999997,0.0,0.148,0.0,0.0,0.006,0.162,0.006,0.006,0.0,0.012,0.0
333,13.32,0.98,1,0.003,-0.086,-0.341,0.023,0.018,0.044,0.0,0.0,0.0,0.06,0.41600000000000004,0.0,0.156,0.006,0.0,0.0,0.136,0.0,0.006,0.016,0.004,0.02
334,13.36,0.98,1,-0.006,-0.081,-0.337,0.034,0.018,0.044,0.004,0.0,0.0,0.06999999999999999,0.45,0.0,0.172,0.01,0.0,0.0,0.122,0.0,0.0,0.022,0.0,0.04
335,13.4,0.98,1,0.0,-0.084,-0.334,0.032,0.015,0.034,0.004,0.0,0.006,0.08199999999999999,0.442,0.0,0.19,0.014000000000000002,0.0,0.0,0.10200000000000001,0.0,0.0,0.04,0.0,0.04
336,13.44,0.98,1,0.002,-0.09,-0.337,0.031,0.015,0.034,0.008,0.0,0.006,0.088,0.434,0.0,0.192,0.008,0.0,0.0,0.124,0.0,0.0,0.04,0.0,0.024
337,13.48,0.98,1,-0.007,-0.081,-0.332,0.033,0.015,0.028000000000000004,0.004,0.0,0.006,0.09,0.42000000000000004,0.0,0.192,0.006,0.0,0.0,0.128,0.0,0.0,0.046,0.0,0.01
338,13.52,0.98,1,-0.001,-0.08,-0.329,0.034,0.012,0.032,0.022,0.0,0.0,0.096,0.398,0.0,0.188,0.006,0.0,0.0,0.136,0.0,0.0,0.05600000000000001,0.0,0.016
339,13.56,0.98,1,-0.002,-0.076,-0.327,0.034,0.008,0.022,0.018,0.0,0.002,0.1,0.382,0.0,0.186,0.012,0.0,0.0,0.134,0.0,0.0,0.076,0.0,0.018
340,13.6,0.98,1,0.002,-0.075,-0.324,0.029,0.007,0.012,0.018,0.0,0.002,0.10200000000000001,0.372,0.0,0.18,0.014000000000000002,0.0,0.0,0.12,0.0,0.0,0.098,0.0,0.014000000000000002
341,13.64,0.98,1,-0.003,-0.079,-0.325,0.027,0.01,0.0,0.0,0.0,0.002,0.098,0.376,0.0,0.172,0.016,0.0,0.0,0.122,0.0,0.0,0.10600000000000001,0.0,0.006
342,13.68,0.98,1,0.007,-0.087,-0.333,0.024,0.013,0.0,0.0,0.0,0.0,0.096,0.384,0.0,0.16799999999999998,0.012,0.0,0.0,0.11399999999999999,0.0,0.0,0.096,0.014000000000000002,0.002
343,13.72,0.98,1,0.002,-0.071,-0.336,0.029,0.015,0.0,0.0,0.002,0.0,0.1,0.364,0.002,0.172,0.01,0.0,0.0,0.12,0.0,0.0,0.078,0.014000000000000002,0.0
344,13.76,0.98,1,0.001,-0.082,-0.335,0.021,0.01,0.0,0.0,0.002,0.0,0.10200000000000001,0.352,0.002,0.188,0.01,0.0,0.0,0.11399999999999999,0.0,0.0,0.052000000000000005,0.014000000000000002,0.0
345,13.8,0.98,1,0.009,-0.082,-0.333,0.024,0.007,0.0,0.0,0.002,0.0,0.098,0.348,0.002,0.19,0.012,0.0,0.0,0.12,0.004,0.0,0.03,0.0,0.0
346,13.84,0.98,1,-0.007,-0.076,-0.332,0.027,0.007,0.0,0.0,0.006,0.0,0.092,0.378,0.0,0.18,0.012,0.0,0.0,0.126,0.006,0.006,0.016,0.0,0.0
347,13.88,0.98,1,-0.005,-0.069,-0.325,0.026,0.007,0.0,0.0,0.018,0.0,0.08399999999999999,0.384,0.002,0.16399999999999998,0.004,0.0,0.0,0.15,0.006,0.006,0.004,0.0,0.014000000000000002
348,13.92,0.98,1,-0.005,-0.052,-0.307,0.025,0.013,0.0,0.0,0.03,0.0,0.08,0.396,0.002,0.16799999999999998,0.0,0.0,0.0,0.178,0.002,0.006,0.0,0.0,0.016
349,13.96,0.98,1,0.001,-0.051,-0.304,0.023,0.016,0.0,0.0,0.034,0.0,0.078,0.39,0.002,0.19,0.002,0.0,0.0,0.192,0.0,0.0,0.0,0.0,0.038
350,14.0,0.98,1,0.003,-0.049,-0.316,0.025,0.015,0.0,0.0,0.034,0.0,0.078,0.396,0.0,0.194,0.004,0.0,0.004,0.202,0.0,0.006,0.0,0.0,0.024
351,14.04,0.98,1,-0.011,-0.056,-0.319,0.022,0.016,0.0,0.0,0.028000000000000004,0.0,0.076,0.40800000000000003,0.0,0.18,0.004,0.0,0.004,0.194,0.0,0.006,0.0,0.0,0.024
352,14.08,0.98,1,-0.003,-0.061,-0.319,0.019,0.016,0.0,0.0,0.022,0.0,0.076,0.418,0.0,0.172,0.004,0.0,0.004,0.194,0.0,0.006,0.0,0.0,0.002
353,14.12,0.98,1,-0.016,-0.055,-0.318,0.024,0.018,0.0,0.0,0.012,0.0,0.08199999999999999,0.418,0.0,0.172,0.002,0.0,0.0,0.182,0.0,0.002,0.0,0.0,0.002
354,14.16,0.98,1,-0.017,-0.058,-0.317,0.023,0.018,0.0,0.0,0.006,0.0,0.096,0.41200000000000003,0.008,0.178,0.014000000000000002,0.0,0.0,0.154,0.002,0.0,0.006,0.0,0.0
355,14.2,0.98,1,-0.025,-0.063,-0.32,0.024,0.01,0.0,0.0,0.0,0.0,0.10800000000000001,0.418,0.016,0.172,0.022,0.0,0.0,0.148,0.002,0.0,0.006,0.0,0.0
356,14.24,0.98,1,-0.027,-0.062,-0.326,0.018,0.005,0.0,0.0,0.002,0.0,0.10600000000000001,0.43600000000000005,0.024,0.16599999999999998,0.026000000000000002,0.0,0.0,0.13799999999999998,0.002,0.0,0.006,0.002,0.0
357,14.28,0.98,1,-0.02,-0.058,-0.322,0.021,-0.0,0.0,0.0,0.014000000000000002,0.0,0.1,0.46399999999999997,0.03,0.16599999999999998,0.016,0.0,0.0,0.162,0.0,0.004,0.0,0.012,0.0
358,14.32,0.98,1,-0.023,-0.044,-0.308,0.023,-0.002,0.0,0.0,0.026000000000000002,0.0,0.094,0.46399999999999997,0.032,0.158,0.01,0.0,0.0,0.158,0.0,0.008,0.0,0.026000000000000002,0.0
359,14.36,0.98,1,-0.011,-0.036,-0.295,0.022,-0.0,0.0,0.0,0.032,0.0,0.094,0.46799999999999997,0.032,0.158,0.01,0.0,0.008,0.156,0.0,0.014000000000000002,0.004,0.05,0.002
360,14.4,0.98,1,-0.004,-0.039,-0.296,0.021,-0.0,0.0,0.0,0.04,0.0,0.092,0.47000000000000003,0.028000000000000004,0.146,0.014000000000000002,0.0,0.008,0.152,0.0,0.014000000000000002,0.004,0.062,0.016
361,14.44,0.98,1,-0.005,-0.04,-0.299,0.02,-0.002,0.0,0.0,0.052000000000000005,0.0,0.088,0.504,0.03,0.154,0.018,0.0,0.022,0.144,0.0,0.008,0.004,0.066,0.016
362,14.48,0.98,1,0.005,-0.047,-0.309,0.018,-0.001,0.0,0.0,0.062,0.0,0.09,0.516,0.034,0.16,0.02,0.0,0.024,0.148,0.0,0.004,0.0,0.05600000000000001,0.012
363,14.52,0.98,1,0.007,-0.048,-0.317,0.022,-0.002,0.0,0.0,0.057999999999999996,0.0,0.092,0.508,0.041999999999999996,0.16999999999999998,0.02,0.0,0.026000000000000002,0.13799999999999998,0.0,0.004,0.0,0.05600000000000001,0.0
364,14.56,0.98,1,0.006,-0.039,-0.309,0.022,-0.0,0.0,0.0,0.072,0.0,0.096,0.502,0.04,0.172,0.018,0.0,0.022,0.142,0.006,0.004,0.0,0.048,0.0
365,14.6,0.98,1,0.014,-0.038,-0.302,0.018,0.003,0.0,0.0,0.086,0.0,0.08199999999999999,0.506,0.034,0.174,0.014000000000000002,0.0,0.034,0.13799999999999998,0.014000000000000002,0.004,0.0,0.048,0.006
366,14.64,0.98,1,0.032,-0.034,-0.298,0.015,-0.001,0.0,0.0,0.10400000000000001,0.0,0.072,0.524,0.018,0.16999999999999998,0.01,0.0,0.057999999999999996,0.142,0.036,0.0,0.002,0.03,0.012
367,14.68,0.98,1,0.037,-0.039,-0.297,0.017,-0.002,0.0,0.0,0.096,0.0,0.062,0.516,0.008,0.16799999999999998,0.004,0.0,0.076,0.148,0.064,0.004,0.002,0.022,0.014000000000000002
368,14.72,0.98,1,0.037,-0.04,-0.291,0.015,-0.002,0.006,0.0,0.092,0.0,0.05600000000000001,0.52,0.002,0.16,0.0,0.0,0.08399999999999999,0.156,0.08199999999999999,0.016,0.002,0.012,0.01
369,14.76,0.98,1,0.036,-0.043,-0.291,0.015,-0.001,0.006,0.0,0.076,0.0,0.046,0.484,0.0,0.162,0.0,0.0,0.066,0.156,0.08199999999999999,0.028000000000000004,0.002,0.03,0.022
370,14.8,0.98,1,0.04,-0.035,-0.278,0.013,-0.001,0.026000000000000002,0.0,0.072,0.002,0.026000000000000002,0.46399999999999997,0.0,0.142,0.0,0.0,0.05600000000000001,0.148,0.076,0.048,0.018,0.05,0.02
371,14.84,0.98,1,0.007,-0.022,-0.252,0.012,-0.001,0.10200000000000001,0.01,0.052000000000000005,0.014000000000000002,0.012,0.4,0.0,0.12,0.0,0.0,0.03,0.146,0.088,0.062,0.044,0.066,0.016
372,14.88,0.93,1,0.024,-0.008,-0.234,0.005,-0.004,0.22200000000000003,0.032,0.04,0.041999999999999996,0.002,0.35,0.0,0.06999999999999999,0.0,0.0,0.024,0.178,0.10200000000000001,0.08399999999999999,0.074,0.09,0.0
373,14.92,0.98,1,0.012,-0.005,-0.2,0.004,-0.006,0.32599999999999996,0.1,0.036,0.04,0.0,0.288,0.0,0.034,0.0,0.0,0.004,0.19,0.10800000000000001,0.072,0.11399999999999999,0.13,0.014000000000000002
374,14.96,0.98,1,0.006,0.012,-0.183,0.004,-0.009,0.33799999999999997,0.13999999999999999,0.04,0.03,0.0,0.27599999999999997,0.0,0.002,0.0,0.0,0.004,0.21400000000000002,0.088,0.06,0.144,0.172,0.046
375,15.0,0.98,1,-0.003,0.058,-0.149,0.02,-0.008,0.322,0.174,0.048,0.0,0.0,0.282,0.0,0.0,0.0,0.0,0.018,0.22999999999999998,0.05,0.028000000000000004,0.178,0.192,0.064
376,15.04,0.98,1,-0.01,0.102,-0.108,0.03,-0.005,0.31,0.16,0.041999999999999996,0.0,0.0,0.288,0.0,0.0,0.0,0.0,0.044,0.25,0.02,0.016,0.186,0.202,0.068
377,15.08,0.98,1,-0.007,0.123,-0.083,0.032,-0.004,0.316,0.15,0.046,0.0,0.0,0.27799999999999997,0.0,0.0,0.0,0.0,0.068,0.244,0.002,0.0,0.20600000000000002,0.22400000000000003,0.054000000000000006
378,15.12,0.98,1,-0.017,0.139,-0.053,0.03,-0.002,0.31,0.16399999999999998,0.038,0.0,0.0,0.256,0.0,0.0,0.0,0.0,0.08,0.21000000000000002,0.002,0.0,0.22400000000000003,0.22599999999999998,0.05
379,15.16,0.98,1,-0.019,0.148,-0.038,0.036,-0.0,0.292,0.154,0.03,0.0,0.0,0.21800000000000003,0.0,0.0,0.0,0.0,0.062,0.184,0.0,0.0,0.246,0.22599999999999998,0.041999999999999996
380,15.2,0.93,1,-0.018,0.147,-0.035,0.036,0.0,0.27599999999999997,0.154,0.02,0.0,0.0,0.184,0.0,0.0,0.0,0.0,0.041999999999999996,0.13999999999999999,0.0,0.0,0.248,0.178,0.05
381,15.24,0.93,1,-0.017,0.128,-0.028,0.032,-0.003,0.27799999999999997,0.144,0.016,0.0,0.0,0.134,0.0,0.0,0.0,0.0,0.024,0.10600000000000001,0.01,0.0,0.248,0.148,0.066
382,15.28,0.93,1,-0.021,0.143,-0.012,0.036,0.0,0.292,0.16999999999999998,0.016,0.0,0.0,0.13799999999999998,0.0,0.0,0.0,0.0,0.016,0.054000000000000006,0.03,0.0,0.26,0.132,0.074
383,15.32,0.93,1,-0.042,0.161,0.009,0.04,0.004,0.32599999999999996,0.2,0.014000000000000002,0.0,0.0,0.11200000000000002,0.0,0.0,0.0,0.0,0.01,0.026000000000000002,0.03,0.0,0.304,0.144,0.052000000000000005
384,15.36,0.93,1,-0.055,0.131,0.035,0.043,0.001,0.356,0.20800000000000002,0.01,0.0,0.0,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.32599999999999996,0.144,0.018
385,15.4,0.93,1,-0.051,0.127,0.032,0.042,-0.004,0.378,0.20800000000000002,0.006,0.0,0.0,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.348,0.10400000000000001,0.002
386,15.44,0.98,1,-0.047,0.129,0.037,0.05,-0.009,0.43,0.248,0.024,0.0,0.0,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.354,0.072,0.172
387,15.48,0.93,1,-0.042,0.285,0.027,0.054,-0.011,0.51,0.302,0.03,0.0,0.0,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.368,0.041999999999999996,0.36
388,15.52,0.93,1,-0.032,0.295,0.016,0.05,-0.015,0.558,0.344,0.054000000000000006,0.0,0.0,0.052000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.04,0.526
389,15.56,0.93,1,-0.039,0.288,0.025,0.054,-0.02,0.534,0.32599999999999996,0.054000000000000006,0.0,0.0,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.364,0.062,0.426
390,15.6,0.98,1,0.031,0.229,0.041,0.053,-0.026,0.48,0.302,0.057999999999999996,0.0,0.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.366,0.06999999999999999,0.27799999999999997
391,15.64,0.98,1,0.006,0.18,0.044,0.054,-0.031,0.45199999999999996,0.29,0.048,0.0,0.0,0.16999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.37,0.08,0.132
392,15.68,0.98,1,-0.0,0.146,0.046,0.056,-0.032,0.446,0.316,0.032,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.356,0.068,0.062
393,15.72,0.98,1,-0.012,0.133,0.052,0.059,-0.032,0.44800000000000006,0.344,0.044,0.0,0.0,0.236,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.346,0.078,0.022
394,15.76,0.98,1,-0.012,0.123,0.054,0.061,-0.031,0.45599999999999996,0.354,0.044,0.0,0.0,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.346,0.078,0.0
395,15.8,0.98,1,-0.018,0.118,0.054,0.062,-0.035,0.47400000000000003,0.364,0.054000000000000006,0.0,0.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.354,0.074,0.0
396,15.84,0.98,1,-0.025,0.107,0.051,0.063,-0.038,0.49000000000000005,0.36,0.048,0.0,0.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.364,0.072,0.0
397,15.88,0.98,1,-0.027,0.11,0.053,0.064,-0.039,0.492,0.374,0.054000000000000006,0.0,0.0,0.27999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.36,0.06999999999999999,0.0
398,15.92,0.98,1,-0.022,0.112,0.053,0.062,-0.039,0.49400000000000005,0.374,0.062,0.0,0.0,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.362,0.078,0.0
399,15.96,0.98,1,-0.022,0.111,0.05,0.063,-0.039,0.48600000000000004,0.384,0.06999999999999999,0.0,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.356,0.08199999999999999,0.0
400,16.0,0.98,1,-0.023,0.108,0.049,0.065,-0.04,0.484,0.372,0.066,0.0,0.0,0.246,0.0,0.0,0.0,0.0,0.0,0.0,0.014000000000000002,0.0,0.352,0.1,0.0
401,16.04,0.98,1,-0.017,0.108,0.045,0.068,-0.041,0.476,0.366,0.052000000000000005,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.0,0.33999999999999997,0.098,0.0
402,16.08,0.98,1,-0.013,0.107,0.044,0.068,-0.041,0.47400000000000003,0.358,0.048,0.0,0.0,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0.32999999999999996,0.094,0.0
403,16.12,0.98,1,-0.012,0.102,0.041,0.068,-0.041,0.48,0.38,0.046,0.0,0.0,0.242,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.0,0.324,0.086,0.0
404,16.16,0.98,1,-0.019,0.105,0.04,0.069,-0.041,0.496,0.382,0.05,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.32999999999999996,0.086,0.0
405,16.2,0.98,1,-0.008,0.104,0.041,0.066,-0.039,0.502,0.37,0.052000000000000005,0.0,0.0,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.32,0.078,0.0
406,16.24,0.98,1,-0.013,0.106,0.04,0.064,-0.036,0.506,0.352,0.062,0.0,0.0,0.274,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.316,0.08,0.0
407,16.28,0.98,1,-0.015,0.108,0.039,0.062,-0.033,0.502,0.35,0.06999999999999999,0.0,0.0,0.27599999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.298,0.076,0.0
408,16.32,0.98,1,-0.002,0.106,0.042,0.062,-0.032,0.504,0.36,0.078,0.0,0.0,0.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.08199999999999999,0.0
409,16.36,0.98,1,-0.001,0.103,0.04,0.061,-0.032,0.502,0.378,0.076,0.0,0.0,0.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27799999999999997,0.072,0.0
410,16.4,0.98,1,-0.003,0.101,0.039,0.06,-0.031,0.5,0.382,0.064,0.0,0.0,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.284,0.072,0.0
411,16.44,0.98,1,-0.005,0.097,0.034,0.063,-0.033,0.502,0.404,0.057999999999999996,0.0,0.0,0.27799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.308,0.086,0.0
412,16.48,0.98,1,-0.007,0.098,0.037,0.062,-0.031,0.508,0.404,0.048,0.0,0.0,0.27999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.32599999999999996,0.096,0.0
413,16.52,0.98,1,-0.005,0.099,0.036,0.063,-0.032,0.512,0.422,0.054000000000000006,0.0,0.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33399999999999996,0.10200000000000001,0.0
414,16.56,0.98,1,-0.001,0.101,0.039,0.063,-0.032,0.506,0.43200000000000005,0.05600000000000001,0.0,0.0,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32999999999999996,0.098,0.0
